year,man_literate,man_non_literate,woman_literate,woman_non_literate,literate,non_literate,city,town_code,town
2022,98.52,1.48,86.05,13.95,92.69,7.31,Ardahan,2008,Damal
2022,98.76,1.24,90.0,10.0,94.56,5.44,Ardahan,1356,Göle
2022,98.19,1.81,86.95,13.05,92.87,7.13,Ardahan,1380,Hanak
2022,98.93,1.07,93.45,6.55,96.27,3.73,Ardahan,1144,Merkez
2022,98.83,1.17,93.83,6.17,96.48,3.52,Ardahan,1579,Posof
2022,99.25,0.75,96.18,3.82,97.78,2.22,Artvin,1145,Ardanuç
2022,99.45,0.55,97.19,2.81,98.31,1.69,Artvin,1147,Arhavi
2022,99.33,0.67,94.43,5.57,96.95,3.05,Artvin,1202,Borçka
2022,99.55,0.45,95.67,4.33,97.61,2.39,Artvin,1395,Hopa
2022,99.36,0.64,93.58,6.42,96.56,3.44,Artvin,2105,Kemalpaşa
2022,99.5,0.5,97.4,2.6,98.42,1.58,Artvin,1152,Merkez
2022,99.64,0.36,97.57,2.43,98.65,1.35,Artvin,1828,Murgul
2022,98.73,1.27,93.53,6.47,96.14,3.86,Artvin,1653,Şavşat
2022,98.48,1.52,93.12,6.88,95.82,4.18,Artvin,1736,Yusufeli
2022,98.82,1.18,94.53,5.47,96.67,3.33,Aydın,1206,Bozdoğan
2022,99.49,0.51,97.44,2.56,98.44,1.56,Aydın,1781,Buharkent
2022,99.36,0.64,96.87,3.13,98.1,1.9,Aydın,1256,Çine
2022,99.64,0.36,98.05,1.95,98.86,1.14,Aydın,2000,Didim
2022,99.5,0.5,97.67,2.33,98.56,1.44,Aydın,2076,Efeler
2022,99.44,0.56,97.06,2.94,98.24,1.76,Aydın,1348,Germencik
2022,99.12,0.88,96.0,4.0,97.55,2.45,Aydın,1807,İncirliova
2022,99.26,0.74,95.88,4.12,97.54,2.46,Aydın,1435,Karacasu
2022,99.56,0.44,96.29,3.71,97.91,2.09,Aydın,1957,Karpuzlu
2022,99.2,0.8,94.87,5.13,97.05,2.95,Aydın,1479,Koçarlı
2022,99.47,0.53,97.95,2.05,98.72,1.28,Aydın,1968,Köşk
2022,99.61,0.39,98.85,1.15,99.23,0.77,Aydın,1497,Kuşadası
2022,99.47,0.53,97.18,2.82,98.32,1.68,Aydın,1498,Kuyucak
2022,99.4,0.6,98.04,1.96,98.71,1.29,Aydın,1542,Nazilli
2022,99.52,0.48,97.6,2.4,98.56,1.44,Aydın,1637,Söke
2022,99.56,0.44,98.34,1.66,98.94,1.06,Aydın,1640,Sultanhisar
2022,99.43,0.57,98.55,1.45,98.97,1.03,Aydın,1724,Yenipazar
2022,99.54,0.46,98.02,1.98,98.78,1.22,Balıkesir,2077,Altıeylül
2022,99.45,0.55,97.88,2.12,98.64,1.36,Balıkesir,1161,Ayvalık
2022,98.49,1.51,95.62,4.38,97.06,2.94,Balıkesir,1169,Balya
2022,99.6,0.4,98.69,1.31,99.15,0.85,Balıkesir,1171,Bandırma
2022,99.06,0.94,95.16,4.84,97.17,2.83,Balıkesir,1191,Bigadiç
2022,99.19,0.81,97.25,2.75,98.23,1.77,Balıkesir,1216,Burhaniye
2022,98.55,1.45,91.01,8.99,94.71,5.29,Balıkesir,1291,Dursunbey
2022,99.44,0.56,98.13,1.87,98.77,1.23,Balıkesir,1294,Edremit
2022,99.4,0.6,97.9,2.1,98.65,1.35,Balıkesir,1310,Erdek
2022,99.72,0.28,98.21,1.79,98.97,1.03,Balıkesir,1928,Gömeç
2022,99.2,0.8,96.75,3.25,97.97,2.03,Balıkesir,1360,Gönen
2022,98.98,1.02,96.57,3.43,97.77,2.23,Balıkesir,1384,Havran
2022,98.35,1.65,94.28,5.72,96.31,3.69,Balıkesir,1418,İvrindi
2022,99.51,0.49,98.62,1.38,99.05,0.95,Balıkesir,2078,Karesi
2022,99.28,0.72,95.98,4.02,97.79,2.21,Balıkesir,1462,Kepsut
2022,99.17,0.83,98.3,1.7,98.73,1.27,Balıkesir,1514,Manyas
2022,99.52,0.48,98.19,1.81,98.9,1.1,Balıkesir,1824,Marmara
2022,98.79,1.21,94.19,5.81,96.5,3.5,Balıkesir,1608,Savaştepe
2022,98.67,1.33,93.92,6.08,96.21,3.79,Balıkesir,1619,Sındırgı
2022,99.37,0.63,97.32,2.68,98.33,1.67,Balıkesir,1644,Susurluk
2022,98.71,1.29,94.54,5.46,96.64,3.36,Bartın,1761,Amasra
2022,97.09,2.91,84.61,15.39,91.0,9.0,Bartın,1496,Kurucaşile
2022,98.97,1.03,96.02,3.98,97.47,2.53,Bartın,1172,Merkez
2022,97.65,2.35,90.44,9.56,94.04,5.96,Bartın,1701,Ulus
2022,98.78,1.22,91.69,8.31,95.61,4.39,Batman,1184,Beşiri
2022,96.82,3.18,86.57,13.43,91.8,8.2,Batman,1345,Gercüş
2022,97.9,2.1,90.94,9.06,94.43,5.57,Batman,1941,Hasankeyf
2022,98.7,1.3,93.03,6.97,95.91,4.09,Batman,1487,Kozluk
2022,98.93,1.07,93.03,6.97,95.99,4.01,Batman,1174,Merkez
2022,97.8,2.2,90.58,9.42,94.36,5.64,Batman,1607,Sason
2022,99.36,0.64,92.75,7.25,96.03,3.97,Bayburt,1767,Aydıntepe
2022,98.89,1.11,91.04,8.96,95.01,4.99,Bayburt,1788,Demirözü
2022,99.38,0.62,94.14,5.86,96.81,3.19,Bayburt,1176,Merkez
2022,99.55,0.45,97.82,2.18,98.7,1.3,Bilecik,1210,Bozüyük
2022,98.47,1.53,93.76,6.24,96.29,3.71,Bilecik,1359,Gölpazarı
2022,98.43,1.57,95.04,4.96,96.74,3.26,Bilecik,1948,İnhisar
2022,99.56,0.44,98.55,1.45,99.08,0.92,Bilecik,1192,Merkez
2022,99.39,0.61,96.76,3.24,98.08,1.92,Bilecik,1559,Osmaneli
2022,99.0,1.0,95.86,4.14,97.39,2.61,Bilecik,1571,Pazaryeri
2022,99.22,0.78,97.59,2.41,98.4,1.6,Bilecik,1636,Söğüt
2022,98.47,1.53,93.68,6.32,96.01,3.99,Bilecik,1857,Yenipazar
2022,95.38,4.62,80.1,19.9,88.09,11.91,Bingöl,1750,Adaklı
2022,98.1,1.9,89.95,10.05,94.19,5.81,Bingöl,1344,Genç
2022,98.06,1.94,88.33,11.67,93.29,6.71,Bingöl,1446,Karlıova
2022,97.1,2.9,83.05,16.95,91.15,8.85,Bingöl,1475,Kiğı
2022,98.8,1.2,93.8,6.2,96.27,3.73,Bingöl,1193,Merkez
2022,98.25,1.75,90.71,9.29,94.48,5.52,Bingöl,1633,Solhan
2022,97.77,2.23,81.35,18.65,91.5,8.5,Bingöl,1855,Yayladere
2022,97.27,2.73,82.89,17.11,90.8,9.2,Bingöl,1996,Yedisu
2022,99.18,0.82,94.93,5.07,97.1,2.9,Bitlis,1106,Adilcevaz
2022,99.16,0.84,93.45,6.55,96.48,3.52,Bitlis,1112,Ahlat
2022,99.29,0.71,91.61,8.39,95.57,4.43,Bitlis,1798,Güroymak
2022,97.38,2.62,86.38,13.62,92.01,7.99,Bitlis,1394,Hizan
2022,99.09,0.91,93.55,6.45,96.39,3.61,Bitlis,1196,Merkez
2022,97.81,2.19,88.99,11.01,93.61,6.39,Bitlis,1537,Mutki
2022,98.86,1.14,92.68,7.32,95.89,4.11,Bitlis,1669,Tatvan
2022,98.45,1.55,85.79,14.21,91.98,8.02,Bolu,1916,Dörtdivan
2022,98.99,1.01,93.33,6.67,96.18,3.82,Bolu,1346,Gerede
2022,98.43,1.57,91.68,8.32,95.09,4.91,Bolu,1364,Göynük
2022,98.2,1.8,85.69,14.31,92.06,7.94,Bolu,1466,Kıbrıscık
2022,99.22,0.78,94.52,5.48,96.91,3.09,Bolu,1522,Mengen
2022,99.44,0.56,97.72,2.28,98.56,1.44,Bolu,1199,Merkez
2022,99.02,0.98,94.07,5.93,96.58,3.42,Bolu,1531,Mudurnu
2022,98.35,1.65,91.49,8.51,94.73,5.27,Bolu,1610,Seben
2022,99.3,0.7,92.18,7.82,95.73,4.27,Bolu,1997,Yeniçağa
2022,99.57,0.43,96.7,3.3,98.11,1.89,Burdur,1109,Ağlasun
2022,98.8,1.2,91.46,8.54,95.14,4.86,Burdur,1874,Altınyayla
2022,99.41,0.59,96.33,3.67,97.87,2.13,Burdur,1211,Bucak
2022,99.32,0.68,95.17,4.83,97.22,2.78,Burdur,1899,Çavdır
2022,99.19,0.81,96.92,3.08,98.0,2.0,Burdur,1903,Çeltikçi
2022,99.12,0.88,95.57,4.43,97.34,2.66,Burdur,1357,Gölhisar
2022,99.52,0.48,97.6,2.4,98.55,1.45,Burdur,1813,Karamanlı
2022,98.89,1.11,95.83,4.17,97.33,2.67,Burdur,1816,Kemer
2022,99.65,0.35,98.11,1.89,98.88,1.12,Burdur,1215,Merkez
2022,99.23,0.77,95.66,4.34,97.45,2.55,Burdur,1672,Tefenni
2022,99.06,0.94,95.28,4.72,97.11,2.89,Burdur,1728,Yeşilova
2022,94.83,5.17,77.04,22.96,85.77,14.23,Bursa,1783,Büyükorhan
2022,99.51,0.49,97.01,2.99,98.27,1.73,Bursa,1343,Gemlik
2022,99.36,0.64,96.39,3.61,97.89,2.11,Bursa,1935,Gürsu
2022,97.92,2.08,85.35,14.65,91.49,8.51,Bursa,1799,Harmancık
2022,99.27,0.73,96.51,3.49,97.9,2.1,Bursa,1411,İnegöl
2022,99.12,0.88,94.95,5.05,97.01,2.99,Bursa,1420,İznik
2022,99.07,0.93,94.92,5.08,97.0,3.0,Bursa,1434,Karacabey
2022,97.81,2.19,89.8,10.2,93.75,6.25,Bursa,1457,Keles
2022,99.43,0.57,96.95,3.05,98.2,1.8,Bursa,1960,Kestel
2022,99.57,0.43,97.94,2.06,98.74,1.26,Bursa,1530,Mudanya
2022,99.15,0.85,95.33,4.67,97.23,2.77,Bursa,1535,Mustafakemalpaşa
2022,99.61,0.39,98.69,1.31,99.14,0.86,Bursa,1829,Nilüfer
2022,97.39,2.61,87.71,12.29,92.48,7.52,Bursa,1553,Orhaneli
2022,99.53,0.47,96.74,3.26,98.14,1.86,Bursa,1554,Orhangazi
2022,99.48,0.52,97.23,2.77,98.36,1.64,Bursa,1832,Osmangazi
2022,99.26,0.74,95.65,4.35,97.44,2.56,Bursa,1725,Yenişehir
2022,99.36,0.64,96.39,3.61,97.88,2.12,Bursa,1859,Yıldırım
2022,99.45,0.55,97.88,2.12,98.68,1.32,Çanakkale,1160,Ayvacık
2022,99.23,0.77,97.69,2.31,98.46,1.54,Çanakkale,1180,Bayramiç
2022,99.49,0.51,98.46,1.54,98.97,1.03,Çanakkale,1190,Biga
2022,99.75,0.25,99.55,0.45,99.66,0.34,Çanakkale,1205,Bozcaada
2022,99.53,0.47,98.63,1.37,99.08,0.92,Çanakkale,1229,Çan
2022,99.44,0.56,98.58,1.42,99.02,0.98,Çanakkale,1293,Eceabat
2022,99.02,0.98,96.02,3.98,97.56,2.44,Çanakkale,1326,Ezine
2022,99.34,0.66,98.04,1.96,98.71,1.29,Çanakkale,1340,Gelibolu
2022,99.61,0.39,97.76,2.24,98.77,1.23,Çanakkale,1408,Gökçeada
2022,99.47,0.53,98.76,1.24,99.11,0.89,Çanakkale,1503,Lapseki
2022,99.57,0.43,98.87,1.13,99.21,0.79,Çanakkale,1230,Merkez
2022,99.47,0.53,98.07,1.93,98.76,1.24,Çanakkale,1722,Yenice
2022,99.46,0.54,95.32,4.68,97.45,2.55,Çankırı,1765,Atkaracalar
2022,96.75,3.25,80.89,19.11,89.27,10.73,Çankırı,1885,Bayramören
2022,98.93,1.07,93.93,6.07,96.5,3.5,Çankırı,1248,Çerkeş
2022,99.21,0.79,92.74,7.26,95.95,4.05,Çankırı,1300,Eldivan
2022,98.85,1.15,91.68,8.32,95.28,4.72,Çankırı,1399,Ilgaz
2022,98.9,1.1,91.76,8.24,95.35,4.65,Çankırı,1817,Kızılırmak
2022,98.99,1.01,94.35,5.65,96.66,3.34,Çankırı,1963,Korgun
2022,99.04,0.96,93.6,6.4,96.39,3.61,Çankırı,1494,Kurşunlu
2022,99.36,0.64,96.46,3.54,97.89,2.11,Çankırı,1232,Merkez
2022,99.03,0.97,91.31,8.69,95.33,4.67,Çankırı,1555,Orta
2022,98.67,1.33,95.95,4.05,97.33,2.67,Çankırı,1649,Şabanözü
2022,96.97,3.03,85.14,14.86,90.99,9.01,Çankırı,1718,Yapraklı
2022,98.77,1.23,93.08,6.92,95.92,4.08,Çorum,1124,Alaca
2022,97.64,2.36,90.83,9.17,94.1,5.9,Çorum,1177,Bayat
2022,99.12,0.88,97.72,2.28,98.42,1.58,Çorum,1778,Boğazkale
2022,98.61,1.39,93.78,6.22,96.16,3.84,Çorum,1911,Dodurga
2022,96.79,3.21,87.95,12.05,92.33,7.67,Çorum,1414,İskilip
2022,98.3,1.7,93.78,6.22,95.96,4.04,Çorum,1445,Kargı
2022,97.26,2.74,92.14,7.86,94.76,5.24,Çorum,1972,Laçin
2022,99.1,0.9,95.45,4.55,97.3,2.7,Çorum,1520,Mecitözü
2022,99.1,0.9,96.04,3.96,97.55,2.45,Çorum,1259,Merkez
2022,98.38,1.62,95.92,4.08,97.12,2.88,Çorum,1976,Oğuzlar
2022,98.1,1.9,90.92,9.08,94.5,5.5,Çorum,1556,Ortaköy
2022,98.19,1.81,92.04,7.96,95.06,4.94,Çorum,1558,Osmancık
2022,97.87,2.13,87.53,12.47,92.84,7.16,Çorum,1642,Sungurlu
2022,98.05,1.95,91.58,8.42,94.87,5.13,Çorum,1850,Uğurludağ
2022,99.27,0.73,97.44,2.56,98.36,1.64,Denizli,1102,Acıpayam
2022,99.54,0.46,97.46,2.54,98.54,1.46,Denizli,1769,Babadağ
2022,99.4,0.6,98.25,1.75,98.83,1.17,Denizli,1881,Baklan
2022,99.38,0.62,95.81,4.19,97.55,2.45,Denizli,1774,Bekilli
2022,99.43,0.57,98.1,1.9,98.79,1.21,Denizli,1888,Beyağaç
2022,99.57,0.43,98.32,1.68,98.86,1.14,Denizli,1889,Bozkurt
2022,99.65,0.35,98.26,1.74,98.94,1.06,Denizli,1214,Buldan
2022,99.52,0.48,97.6,2.4,98.55,1.45,Denizli,1224,Çal
2022,99.54,0.46,97.57,2.43,98.56,1.44,Denizli,1226,Çameli
2022,99.67,0.33,97.21,2.79,98.45,1.55,Denizli,1233,Çardak
2022,99.13,0.87,95.37,4.63,97.23,2.77,Denizli,1257,Çivril
2022,98.87,1.13,93.91,6.09,96.37,3.63,Denizli,1371,Güney
2022,99.58,0.42,97.91,2.09,98.86,1.14,Denizli,1803,Honaz
2022,99.37,0.63,97.61,2.39,98.49,1.51,Denizli,1426,Kale
2022,99.53,0.47,98.54,1.46,99.03,0.97,Denizli,2079,Merkezefendi
2022,99.65,0.35,98.63,1.37,99.13,0.87,Denizli,1871,Pamukkale
2022,99.54,0.46,98.78,1.22,99.16,0.84,Denizli,1597,Sarayköy
2022,99.31,0.69,95.8,4.2,97.54,2.46,Denizli,1840,Serinhisar
2022,99.46,0.54,96.08,3.92,97.74,2.26,Denizli,1670,Tavas
2022,98.78,1.22,91.18,8.82,94.97,5.03,Diyarbakır,2040,Bağlar
2022,98.27,1.73,90.51,9.49,94.39,5.61,Diyarbakır,1195,Bismil
2022,97.72,2.28,89.16,10.84,93.46,6.54,Diyarbakır,1249,Çermik
2022,97.85,2.15,88.43,11.57,93.17,6.83,Diyarbakır,1253,Çınar
2022,96.92,3.08,84.68,15.32,90.88,9.12,Diyarbakır,1263,Çüngüş
2022,96.45,3.55,84.13,15.87,90.39,9.61,Diyarbakır,1278,Dicle
2022,96.53,3.47,79.81,20.19,88.21,11.79,Diyarbakır,1791,Eğil
2022,97.99,2.01,90.55,9.45,94.32,5.68,Diyarbakır,1315,Ergani
2022,97.22,2.78,84.63,15.37,91.09,8.91,Diyarbakır,1381,Hani
2022,97.14,2.86,85.76,14.24,91.52,8.48,Diyarbakır,1389,Hazro
2022,99.12,0.88,93.91,6.09,96.55,3.45,Diyarbakır,2041,Kayapınar
2022,97.29,2.71,85.17,14.83,91.36,8.64,Diyarbakır,1962,Kocaköy
2022,96.44,3.56,86.61,13.39,91.54,8.46,Diyarbakır,1490,Kulp
2022,96.51,3.49,85.97,14.03,91.56,8.44,Diyarbakır,1504,Lice
2022,98.49,1.51,94.2,5.8,96.37,3.63,Diyarbakır,1624,Silvan
2022,98.36,1.64,89.08,10.92,93.74,6.26,Diyarbakır,2042,Sur
2022,98.9,1.1,92.61,7.39,95.77,4.23,Diyarbakır,2043,Yenişehir
2022,99.3,0.7,96.27,3.73,97.76,2.24,Düzce,1116,Akçakoca
2022,99.51,0.49,96.15,3.85,98.09,1.91,Düzce,1905,Çilimli
2022,99.44,0.56,96.73,3.27,98.09,1.91,Düzce,1784,Cumayeri
2022,98.99,1.01,93.05,6.95,96.05,3.95,Düzce,1794,Gölyaka
2022,99.41,0.59,96.14,3.86,97.8,2.2,Düzce,2017,Gümüşova
2022,99.36,0.64,94.38,5.62,96.9,3.1,Düzce,2031,Kaynaşlı
2022,99.4,0.6,97.02,2.98,98.19,1.81,Düzce,1292,Merkez
2022,97.34,2.66,84.89,15.11,91.36,8.64,Düzce,1730,Yığılca
2022,99.01,0.99,95.25,4.75,97.16,2.84,Edirne,1307,Enez
2022,99.28,0.72,96.84,3.16,98.08,1.92,Edirne,1385,Havsa
2022,99.05,0.95,96.34,3.66,97.75,2.25,Edirne,1412,İpsala
2022,99.07,0.93,96.19,3.81,97.63,2.37,Edirne,1464,Keşan
2022,99.47,0.53,97.17,2.83,98.41,1.59,Edirne,1502,Lalapaşa
2022,97.78,2.22,92.94,7.06,95.41,4.59,Edirne,1523,Meriç
2022,99.47,0.53,98.18,1.82,98.83,1.17,Edirne,1295,Merkez
2022,99.28,0.72,96.86,3.14,98.23,1.77,Edirne,1988,Süloğlu
2022,98.72,1.28,95.69,4.31,97.19,2.81,Edirne,1705,Uzunköprü
2022,99.11,0.89,94.26,5.74,96.69,3.31,Elazığ,1110,Ağın
2022,98.59,1.41,93.74,6.26,96.29,3.71,Elazığ,1873,Alacakaya
2022,98.6,1.4,92.82,7.18,95.78,4.22,Elazığ,1762,Arıcak
2022,97.31,2.69,88.76,11.24,93.09,6.91,Elazığ,1173,Baskil
2022,98.05,1.95,92.96,7.04,95.47,4.53,Elazığ,1438,Karakoçan
2022,98.65,1.35,91.83,8.17,95.18,4.82,Elazığ,1455,Keban
2022,98.47,1.53,94.28,5.72,96.36,3.64,Elazığ,1820,Kovancılar
2022,97.86,2.14,90.51,9.49,94.26,5.74,Elazığ,1506,Maden
2022,99.12,0.88,95.51,4.49,97.27,2.73,Elazığ,1298,Merkez
2022,97.76,2.24,92.52,7.48,95.21,4.79,Elazığ,1566,Palu
2022,97.65,2.35,87.78,12.22,92.73,7.27,Elazığ,1631,Sivrice
2022,98.39,1.61,91.03,8.97,94.83,5.17,Erzincan,1243,Çayırlı
2022,98.71,1.29,90.87,9.13,94.95,5.05,Erzincan,1406,İliç
2022,98.49,1.51,90.78,9.22,94.56,5.44,Erzincan,1459,Kemah
2022,99.13,0.87,93.01,6.99,96.12,3.88,Erzincan,1460,Kemaliye
2022,99.07,0.93,95.07,4.93,97.07,2.93,Erzincan,1318,Merkez
2022,99.0,1.0,93.3,6.7,96.26,3.74,Erzincan,1977,Otlukbeli
2022,97.34,2.66,84.66,15.34,91.21,8.79,Erzincan,1583,Refahiye
2022,98.48,1.52,90.55,9.45,94.69,5.31,Erzincan,1675,Tercan
2022,98.89,1.11,90.02,9.98,94.49,5.51,Erzincan,1853,Üzümlü
2022,99.19,0.81,92.38,7.62,95.79,4.21,Erzurum,1153,Aşkale
2022,99.45,0.55,95.28,4.72,97.48,2.52,Erzurum,1945,Aziziye
2022,97.32,2.68,86.34,13.66,92.05,7.95,Erzurum,1235,Çat
2022,97.2,2.8,86.27,13.73,91.81,8.19,Erzurum,1392,Hınıs
2022,98.69,1.31,89.52,10.48,94.2,5.8,Erzurum,1396,Horasan
2022,97.58,2.42,83.06,16.94,90.34,9.66,Erzurum,1416,İspir
2022,98.08,1.92,85.07,14.93,91.75,8.25,Erzurum,1812,Karaçoban
2022,96.92,3.08,81.46,18.54,89.43,10.57,Erzurum,1444,Karayazı
2022,98.62,1.38,88.66,11.34,93.81,6.19,Erzurum,1967,Köprüköy
2022,98.11,1.89,88.67,11.33,93.47,6.53,Erzurum,1540,Narman
2022,97.99,2.01,90.83,9.17,94.42,5.58,Erzurum,1550,Oltu
2022,97.24,2.76,87.29,12.71,92.3,7.7,Erzurum,1551,Olur
2022,99.43,0.57,95.68,4.32,97.51,2.49,Erzurum,2044,Palandöken
2022,99.02,0.98,93.16,6.84,96.15,3.85,Erzurum,1567,Pasinler
2022,98.27,1.73,88.49,11.51,93.42,6.58,Erzurum,1865,Pazaryolu
2022,96.76,3.24,85.82,14.18,91.36,8.64,Erzurum,1657,Şenkaya
2022,96.23,3.77,81.42,18.58,88.94,11.06,Erzurum,1674,Tekman
2022,98.39,1.61,87.51,12.49,92.91,7.09,Erzurum,1683,Tortum
2022,98.15,1.85,88.16,11.84,93.17,6.83,Erzurum,1851,Uzundere
2022,99.53,0.47,96.62,3.38,98.0,2.0,Erzurum,2045,Yakutiye
2022,98.98,1.02,91.61,8.39,95.48,4.52,Eskişehir,1759,Alpu
2022,99.26,0.74,94.57,5.43,97.01,2.99,Eskişehir,1777,Beylikova
2022,99.25,0.75,94.33,5.67,96.83,3.17,Eskişehir,1255,Çifteler
2022,99.34,0.66,92.48,7.52,95.89,4.11,Eskişehir,1934,Günyüzü
2022,98.67,1.33,88.33,11.67,93.89,6.11,Eskişehir,1939,Han
2022,99.47,0.53,96.13,3.87,97.87,2.13,Eskişehir,1808,İnönü
2022,99.06,0.94,94.62,5.38,96.9,3.1,Eskişehir,1508,Mahmudiye
2022,99.38,0.62,96.89,3.11,98.15,1.85,Eskişehir,1973,Mihalgazi
2022,98.91,1.09,95.14,4.86,97.1,2.9,Eskişehir,1527,Mihalıççık
2022,99.54,0.46,98.02,1.98,98.76,1.24,Eskişehir,2046,Odunpazarı
2022,98.62,1.38,93.45,6.55,96.04,3.96,Eskişehir,1599,Sarıcakaya
2022,98.92,1.08,94.24,5.76,96.69,3.31,Eskişehir,1618,Seyitgazi
2022,99.4,0.6,95.37,4.63,97.42,2.58,Eskişehir,1632,Sivrihisar
2022,99.62,0.38,97.97,2.03,98.79,1.21,Eskişehir,2047,Tepebaşı
2022,98.89,1.11,91.41,8.59,95.19,4.81,Gaziantep,1139,Araban
2022,99.0,1.0,92.23,7.77,95.71,4.29,Gaziantep,1415,İslahiye
2022,99.09,0.91,89.01,10.99,94.28,5.72,Gaziantep,1956,Karkamış
2022,98.89,1.11,91.62,8.38,95.28,4.72,Gaziantep,1546,Nizip
2022,98.97,1.03,92.61,7.39,95.82,4.18,Gaziantep,1974,Nurdağı
2022,99.29,0.71,91.87,8.13,95.71,4.29,Gaziantep,1549,Oğuzeli
2022,99.46,0.54,95.82,4.18,97.65,2.35,Gaziantep,1841,Şahinbey
2022,99.47,0.53,95.94,4.06,97.72,2.28,Gaziantep,1844,Şehitkamil
2022,98.65,1.35,89.41,10.59,94.11,5.89,Gaziantep,1720,Yavuzeli
2022,96.85,3.15,84.15,15.85,90.57,9.43,Giresun,1133,Alucra
2022,99.08,0.92,95.01,4.99,97.04,2.96,Giresun,1212,Bulancak
2022,96.57,3.43,74.13,25.87,85.84,14.16,Giresun,1893,Çamoluk
2022,98.03,1.97,89.81,10.19,93.95,6.05,Giresun,1894,Çanakçı
2022,97.35,2.65,83.06,16.94,90.4,9.6,Giresun,1272,Dereli
2022,99.05,0.95,94.03,5.97,96.63,3.37,Giresun,1912,Doğankent
2022,99.07,0.93,94.63,5.37,97.02,2.98,Giresun,1320,Espiye
2022,98.86,1.14,91.42,8.58,94.97,5.03,Giresun,1324,Eynesil
2022,98.96,1.04,92.86,7.14,95.88,4.12,Giresun,1361,Görele
2022,98.16,1.84,93.17,6.83,95.69,4.31,Giresun,1930,Güce
2022,98.99,1.01,91.39,8.61,95.13,4.87,Giresun,1465,Keşap
2022,99.3,0.7,95.79,4.21,97.49,2.51,Giresun,1352,Merkez
2022,99.21,0.79,95.56,4.44,97.33,2.67,Giresun,1837,Piraziz
2022,98.19,1.81,90.72,9.28,94.52,5.48,Giresun,1654,Şebinkarahisar
2022,98.93,1.07,93.65,6.35,96.25,3.75,Giresun,1678,Tirebolu
2022,98.03,1.97,89.59,10.41,93.83,6.17,Giresun,1854,Yağlıdere
2022,99.14,0.86,93.7,6.3,96.44,3.56,Gümüşhane,1458,Kelkit
2022,99.21,0.79,95.71,4.29,97.48,2.52,Gümüşhane,1822,Köse
2022,98.66,1.34,87.93,12.07,93.52,6.48,Gümüşhane,1971,Kürtün
2022,99.44,0.56,97.3,2.7,98.35,1.65,Gümüşhane,1369,Merkez
2022,98.49,1.51,90.7,9.3,94.58,5.42,Gümüşhane,1660,Şiran
2022,99.13,0.87,93.83,6.17,96.48,3.52,Gümüşhane,1684,Torul
2022,99.22,0.78,95.23,4.77,97.75,2.25,Hakkari,1261,Çukurca
2022,95.6,4.4,90.55,9.45,93.23,6.77,Hakkari,2107,Derecik
2022,99.09,0.91,95.28,4.72,97.25,2.75,Hakkari,1377,Merkez
2022,98.14,1.86,92.93,7.07,95.64,4.36,Hakkari,1656,Şemdinli
2022,98.68,1.32,94.13,5.87,96.46,3.54,Hakkari,1737,Yüksekova
2022,98.87,1.13,96.55,3.45,97.74,2.26,Hatay,1131,Altınözü
2022,99.42,0.58,97.62,2.38,98.52,1.48,Hatay,2080,Antakya
2022,99.32,0.68,97.17,2.83,98.26,1.74,Hatay,2081,Arsuz
2022,99.41,0.59,98.45,1.55,98.93,1.07,Hatay,1887,Belen
2022,99.41,0.59,97.4,2.6,98.38,1.62,Hatay,2082,Defne
2022,99.36,0.64,97.27,2.73,98.32,1.68,Hatay,1289,Dörtyol
2022,99.22,0.78,97.17,2.83,98.2,1.8,Hatay,1792,Erzin
2022,99.1,0.9,96.61,3.39,97.88,2.12,Hatay,1382,Hassa
2022,99.43,0.57,97.7,2.3,98.56,1.44,Hatay,1413,İskenderun
2022,99.07,0.93,97.04,2.96,98.06,1.94,Hatay,1468,Kırıkhan
2022,98.96,1.04,96.5,3.5,97.77,2.23,Hatay,1970,Kumlu
2022,99.63,0.37,98.07,1.93,98.86,1.14,Hatay,2083,Payas
2022,99.21,0.79,96.71,3.29,97.97,2.03,Hatay,1585,Reyhanlı
2022,99.03,0.97,96.43,3.57,97.7,2.3,Hatay,1591,Samandağ
2022,98.9,1.1,96.25,3.75,97.74,2.26,Hatay,1721,Yayladağı
2022,98.68,1.32,88.78,11.22,94.2,5.8,Iğdır,1142,Aralık
2022,97.91,2.09,86.74,13.26,92.62,7.38,Iğdır,2011,Karakoyunlu
2022,98.53,1.47,91.35,8.65,95.02,4.98,Iğdır,1398,Merkez
2022,97.8,2.2,86.2,13.8,92.34,7.66,Iğdır,1692,Tuzluca
2022,99.14,0.86,94.74,5.26,96.95,3.05,Isparta,1755,Aksu
2022,99.63,0.37,98.64,1.36,99.13,0.87,Isparta,1154,Atabey
2022,99.34,0.66,97.02,2.98,98.18,1.82,Isparta,1297,Eğirdir
2022,99.23,0.77,97.17,2.83,98.19,1.81,Isparta,1341,Gelendost
2022,99.53,0.47,95.68,4.32,97.6,2.4,Isparta,1929,Gönen
2022,99.37,0.63,96.32,3.68,97.87,2.13,Isparta,1456,Keçiborlu
2022,99.48,0.52,97.74,2.26,98.59,1.41,Isparta,1401,Merkez
2022,99.28,0.72,94.53,5.47,96.86,3.14,Isparta,1651,Şarkikaraağaç
2022,99.05,0.95,93.76,6.24,96.34,3.66,Isparta,1615,Senirkent
